Phage,Host,Time,N,OD600,sd,se,ci
øEnA02,EA,6.23777777777778,4,0.20750000000000002,0.03286842456421259,0.016434212282106293,0.05230099815743731
øEnA02,EA,6.48777777777778,4,0.21375,0.04516174634946409,0.022580873174732046,0.07186241640500599
øEnA02,EA,6.73777777777778,4,0.2225,0.05516339365920122,0.02758169682960061,0.08777726916881781
øEnA02,EA,6.98777777777778,4,0.23399999999999999,0.05930148958219065,0.029650744791095324,0.09436190320933145
øEnA02,EA,7.23777777777778,4,0.24875,0.06127193484785673,0.030635967423928365,0.09749732133707285
øEnA02,EA,7.48777777777778,4,0.2645,0.06449030934954492,0.03224515467477246,0.10261847335803129
øEnA02,EA,7.73777777777778,4,0.28225,0.06974417538404193,0.034872087692020964,0.11097854663300158
øEnA02,EA,7.98777777777778,4,0.3035,0.07157979230667456,0.03578989615333728,0.11389942277967582
øEnA02,EA,8.23777777777778,4,0.3255,0.07069417703507601,0.035347088517538004,0.112490211255175
øEnA02,EA,8.48777777777778,4,0.348,0.07122265557157122,0.03561132778578561,0.11333113853812045
øEnA02,EA,8.73777777777778,4,0.3685,0.07330529767122335,0.03665264883561167,0.11664508686575356
øEnA02,EA,8.98777777777778,4,0.386,0.07658111168340839,0.038290555841704196,0.12185763796569102
øEnA02,EA,9.23777777777778,4,0.4,0.07864265170164766,0.03932132585082383,0.12513800817281104
øEnA02,EA,9.48777777777778,4,0.41375,0.08170016319853142,0.04085008159926571,0.13000319125612114
øEnA02,EA,9.73777777777778,4,0.4375,0.10253292154230272,0.05126646077115136,0.16315275866612278
øEnA02,EA,9.98777777777778,4,0.472,0.14831722759005445,0.07415861379502722,0.23600580647694577
øEnA02,EA,10.2377777777778,4,0.511,0.19643149781369926,0.09821574890684963,0.31256634722927595
øEnA02,EA,10.4877777777778,4,0.55,0.23342807600343768,0.11671403800171884,0.3714361590133124
øEnA02,EA,10.7377777777778,4,0.5985,0.25770331779005096,0.12885165889502548,0.41006348578015045
øEnA02,EA,10.9877777777778,4,0.65425,0.27729091222036106,0.13864545611018053,0.4412317195422185
øEnA02,EA,11.2377777777778,4,0.7085,0.29464385281217054,0.14732192640608527,0.46884412037832435
øEnA02,EA,11.4877777777778,4,0.7562500000000001,0.29970249136991395,0.14985124568495697,0.47689354317225247
øEnA02,EA,11.7377777777778,4,0.8122499999999999,0.28509691334702314,0.14254845667351157,0.45365280926451157
øEnA02,EA,11.9877777777778,4,0.8767499999999999,0.2580224473438955,0.12901122367194776,0.41057129211492016
øEnA02,EA,12.2377777777778,4,0.9299999999999999,0.2389574578594831,0.11947872892974155,0.3802346394424497
øEnA02,EA,12.4877777777778,4,0.977,0.22793273861675367,0.11396636930837684,0.3626918509320424
øEnA02,EA,12.7377777777778,4,1.015,0.2211635895289578,0.1105817947644789,0.3519206241798571
øEnA02,EA,12.9877777777778,4,1.04775,0.21445648354231056,0.10722824177115528,0.34124812184668124
øEnA02,EA,13.2377777777778,4,1.0779999999999998,0.20877899000298533,0.10438949500149267,0.3322139626779324
øEnA02,EA,13.4877777777778,4,1.105,0.20631852397042139,0.10315926198521069,0.32829881216062784
øEnA02,EA,13.7377777777778,4,1.12825,0.205603785633112,0.102801892816556,0.32716150397022037
øEnA02,EA,13.9877777777778,4,1.1505,0.20387169167558958,0.10193584583779479,0.3244053559624596
øEnA02,EA,14.2377777777778,4,1.17075,0.2041623128787485,0.10208115643937425,0.32486779914957475
øEnA02,EA,14.4877777777778,4,1.186,0.20718268910955534,0.10359134455477767,0.3296738917377237
øEnA02,EA,14.7377777777778,4,1.2015,0.20842024853646057,0.10421012426823029,0.3316431249505855
øEnA02,EA,14.9877777777778,4,1.21625,0.21010215769160165,0.10505107884580082,0.3343194177388863
øEnA02,EA,15.2377777777778,4,1.228,0.21378649785865023,0.10689324892932511,0.34018202511490236
øEnA02,EA,15.4877777777778,4,1.241,0.2130555483123278,0.1065277741561639,0.33901892127338107
øEnA02,EA,15.7377777777778,4,1.2515,0.21490540554702975,0.10745270277351487,0.3419624569343208
øEnA02,EA,15.9877777777778,4,1.2610000000000001,0.21613113303424542,0.10806556651712271,0.3439128628908079
øEnA02,EA,16.2377777777778,4,1.2705,0.21672947807501103,0.10836473903750551,0.3448649633729426
øEnA02,EA,16.4877777777778,4,1.27925,0.21882013161498645,0.10941006580749323,0.3481916596899041
øEnA02,EA,16.7377777777778,4,1.28725,0.22007025393420773,0.11003512696710387,0.3501808832678834
øEnA02,EA,16.9877777777778,4,1.296,0.21963758026955832,0.10981879013477916,0.3494924029151548
øEnA02,EA,17.2377777777778,4,1.30325,0.21966546534825784,0.10983273267412892,0.34953677429799473
øEnA02,EA,17.4877777777778,4,1.31075,0.21980047770648725,0.10990023885324363,0.34975160908830216
øEnA02,EA,17.7377777777778,4,1.31725,0.21868756251785332,0.10934378125892666,0.34798071267322106
øEnA02,EA,17.9877777777778,4,1.32425,0.21785832552372203,0.10892916276186101,0.3466612115691322
øEnA02,EA,18.2377777777778,4,1.33,0.21625602111078132,0.10812801055539066,0.34411158768968075
øEnA02,EA,18.4877777777778,4,1.336,0.2143284084452331,0.10716420422261655,0.3410443257869348
øEnA02,EA,18.7377777777778,4,1.3425,0.2130563305794972,0.1065281652897486,0.33902016603501256
øEnA02,EA,18.9877777777778,4,1.3467500000000001,0.2117315517347379,0.10586577586736895,0.33691214726510144
øEnA02,EA,19.2377777777778,4,1.3535,0.20959087130248144,0.10479543565124072,0.3335058469988876
øEnA02,EA,19.4877777777778,4,1.35775,0.2070046295778591,0.10350231478892954,0.3293905592883401
øEnA02,EA,19.7377777777778,4,1.36225,0.20464176015662103,0.10232088007831051,0.3256307067585966
øEnA02,EA,19.9877777777778,4,1.3667500000000001,0.20227930360436447,0.10113965180218223,0.32187151119553553
øEnA02,EA,20.2377777777778,4,1.37075,0.19964531048837578,0.09982265524418789,0.3176802403654751
øEnA02,EA,20.4877777777778,4,1.375,0.1977793383209345,0.09888966916046725,0.3147110622504572
øEnA02,EA,20.7377777777778,4,1.37825,0.19515869610823555,0.09757934805411778,0.31054103568682007
øEnA02,EA,20.9877777777778,4,1.38125,0.19307230942490602,0.09653615471245301,0.3072211288909425
øEnA02,EA,21.2377777777778,4,1.38475,0.19071335384113336,0.09535667692056668,0.30346750414998963
øEnA02,EA,21.4877777777778,4,1.3872499999999999,0.18962133318801447,0.09481066659400723,0.3017298556035838
øEnA02,EA,21.7377777777778,4,1.38975,0.18798116040355387,0.09399058020177693,0.299119974694617
øEnA02,EA,21.9877777777778,4,1.39225,0.18624423928451228,0.09312211964225614,0.29635614559568546
øEnA02,EA,22.2377777777778,4,1.395,0.18540226535832838,0.09270113267916419,0.29501637719042084
øEnA02,EA,22.4877777777778,4,1.397,0.18332121172048435,0.09166060586024218,0.2917049564599939
øEnA02,EA,22.7377777777778,4,1.3995,0.18223519601511307,0.09111759800755653,0.28997686312547444
øEnA02,EA,22.9877777777778,4,1.40075,0.18102370931271222,0.09051185465635611,0.28804911743549644
øEnA02,EA,23.2377777777778,4,1.403,0.1799036779316458,0.0899518389658229,0.28626689757025814
øEnA02,EA,23.4877777777778,4,1.40525,0.17931606174573436,0.08965803087286718,0.2853318690903688
øEnA02,EA,23.7377777777778,4,1.40725,0.1786679881791923,0.08933399408959615,0.28430063942667183
øEnA02,EA,23.9877777777778,4,1.4085,0.17810577381619797,0.08905288690809898,0.28340603091552746
øEnA02,EA,NA,4,1.41025,0.1773553401131939,0.08867767005659695,0.2822119234327847
øEnA02,EnA02_R1,0.237777777777778,3,0.24066666666666667,0.0058594652770823045,0.003382963855030734,0.014555718665491749
øEnA02,EnA02_R1,0.487777777777778,3,0.2783333333333333,0.005033222956847145,0.002905932629027104,0.012503218958751498
øEnA02,EnA02_R1,0.737777777777778,3,0.32366666666666666,0.009237604307034021,0.005333333333333339,0.02294748122533049
øEnA02,EnA02_R1,0.987777777777778,3,0.376,0.012529964086141678,0.007234178138070242,0.031126156313261804
øEnA02,EnA02_R1,1.23777777777778,3,0.4786666666666667,0.020599352740640498,0.011893041849940847,0.051171628980672575
øEnA02,EnA02_R1,1.48777777777778,3,0.6063333333333333,0.02454248017893331,0.014169607537888203,0.06096690055237323
øEnA02,EnA02_R1,1.73777777777778,3,0.7136666666666667,0.024027761721253486,0.013872434697789886,0.059688269020716805
øEnA02,EnA02_R1,1.98777777777778,3,0.801,0.023643180835073746,0.013650396819628829,0.05873291713813935
øEnA02,EnA02_R1,2.23777777777778,3,0.8656666666666667,0.023028967265887854,0.013295780450119433,0.05720712604785591
øEnA02,EnA02_R1,2.48777777777778,3,0.914,0.026907248094147445,0.015534906930308073,0.06684130971009386
øEnA02,EnA02_R1,2.73777777777778,3,0.9513333333333334,0.028536526301099284,0.01647557114167651,0.07088866114691589
øEnA02,EnA02_R1,2.98777777777778,3,0.983,0.02868797657556213,0.016563010998406475,0.07126488448516398
øEnA02,EnA02_R1,3.23777777777778,3,1.0076666666666667,0.031214312956291918,0.018021591987884365,0.07754065196110169
øEnA02,EnA02_R1,3.48777777777778,3,1.029,0.028792360097775926,0.01662327685305557,0.07152418752918059
øEnA02,EnA02_R1,3.73777777777778,3,1.0456666666666667,0.026727015047201548,0.015430849332136993,0.06639358600127189
øEnA02,EnA02_R1,3.98777777777778,3,1.057,0.027784887978899636,0.0160416125540213,0.06902148804514299
øEnA02,EnA02_R1,4.23777777777778,3,1.0683333333333334,0.028041635710730803,0.01618984592610785,0.06965928476819115
øEnA02,EnA02_R1,4.48777777777778,3,1.0776666666666668,0.026576932353703616,0.015344199048645257,0.06602075992247261
øEnA02,EnA02_R1,4.73777777777778,3,1.082,0.02426932219902315,0.014011899704655778,0.06028833851321286
øEnA02,EnA02_R1,4.98777777777778,3,1.0853333333333333,0.024542480178933342,0.01416960753788822,0.060966900552373304
øEnA02,EnA02_R1,5.23777777777778,3,1.087,0.023388031127052986,0.01350308606701939,0.0580990901263029
øEnA02,EnA02_R1,5.48777777777778,3,1.088,0.022605309110914587,0.013051181300301237,0.05615470084819625
øEnA02,EnA02_R1,5.73777777777778,3,1.0876666666666666,0.021385353243127275,0.01234683945163477,0.05312416247035469
øEnA02,EnA02_R1,5.98777777777778,3,1.0866666666666667,0.020647840887931482,0.011921036494831803,0.05129208021593101
øEnA02,EnA02_R1,6.23777777777778,3,1.0866666666666667,0.019731531449265007,0.01139200499375672,0.049015841383706855
øEnA02,EnA02_R1,6.48777777777778,3,1.085,0.019287301521985926,0.011135528725660053,0.04791231306866477
øEnA02,EnA02_R1,6.73777777777778,3,1.0826666666666667,0.018009256878986753,0.010397649306988123,0.04473747417369005
øEnA02,EnA02_R1,6.98777777777778,3,1.082,0.017349351572897423,0.010016652800877785,0.0430981785166494
øEnA02,EnA02_R1,7.23777777777778,3,1.08,0.016522711641858347,0.00953939201416948,0.041044691089916534
øEnA02,EnA02_R1,7.48777777777778,3,1.0776666666666666,0.016289055630494167,0.009404490653110597,0.040464257380509606
øEnA02,EnA02_R1,7.73777777777778,3,1.0746666666666667,0.015373136743466981,0.008875684637129589,0.03818898873234099
øEnA02,EnA02_R1,7.98777777777778,3,1.0726666666666667,0.015373136743466981,0.008875684637129589,0.03818898873234099
øEnA02,EnA02_R1,8.23777777777778,3,1.0706666666666667,0.015502687938978035,0.008950481054731734,0.03851081174271234
øEnA02,EnA02_R1,8.48777777777778,3,1.069,0.016643316977093214,0.009609023536933036,0.04134429135141175
øEnA02,EnA02_R1,8.73777777777778,3,1.0673333333333332,0.015044378795195627,0.008685876147196894,0.03737230871500245
øEnA02,EnA02_R1,8.98777777777778,3,1.0646666666666667,0.016196707484341738,0.00935117342607033,0.040234851868042126
øEnA02,EnA02_R1,9.23777777777778,3,1.063,0.016643316977093214,0.009609023536933036,0.04134429135141175
øEnA02,EnA02_R1,9.48777777777778,3,1.0633333333333332,0.015885003409925186,0.00917121099479843,0.03946053602187775
øEnA02,EnA02_R1,9.73777777777778,3,1.062,0.016522711641858347,0.00953939201416948,0.041044691089916534
øEnA02,EnA02_R1,9.98777777777778,3,1.0626666666666666,0.015307950004273426,0.008838049055708596,0.03802705589520425
øEnA02,EnA02_R1,10.2377777777778,3,1.061,0.01734935157289755,0.01001665280087786,0.04309817851664972
øEnA02,EnA02_R1,10.4877777777778,3,1.0603333333333333,0.017616280348965063,0.010170764201594894,0.04376126635563038
øEnA02,EnA02_R1,10.7377777777778,3,1.061,0.015620499351813323,0.009018499505645797,0.03880347151621106
øEnA02,EnA02_R1,10.9877777777778,3,1.061,0.015588457268119974,0.009000000000000046,0.038723874567745356
øEnA02,EnA02_R1,11.2377777777778,3,1.062,0.015620499351813323,0.009018499505645797,0.03880347151621106
øEnA02,EnA02_R1,11.4877777777778,3,1.0616666666666665,0.014468356276140482,0.00835330939076112,0.03594138945260014
øEnA02,EnA02_R1,11.7377777777778,3,1.0616666666666668,0.015373136743466928,0.008875684637129557,0.038188988732340855
øEnA02,EnA02_R1,11.9877777777778,3,1.063,0.014730919862656218,0.008504900548115374,0.03659363355959631
øEnA02,EnA02_R1,12.2377777777778,3,1.064,0.013076696830622058,0.007549834435270772,0.03248431574207427
øEnA02,EnA02_R1,12.4877777777778,3,1.065,0.014000000000000012,0.008082903768654769,0.03477792796450466
øEnA02,EnA02_R1,12.7377777777778,3,1.0663333333333334,0.012662279942148377,0.007310570733153765,0.03145484712103057
øEnA02,EnA02_R1,12.9877777777778,3,1.0683333333333334,0.01171893055416464,0.006765927710061486,0.029111437330983578
øEnA02,EnA02_R1,13.2377777777778,3,1.069,0.00964365076099294,0.005567764362830014,0.02395615653433233
øEnA02,EnA02_R1,13.4877777777778,3,1.0723333333333334,0.009865765724632504,0.00569600249687836,0.024507920691853428
øEnA02,EnA02_R1,13.7377777777778,3,1.075,0.008717797887081356,0.005033222956847171,0.021656210494716138
øEnA02,EnA02_R1,13.9877777777778,3,1.077,0.00888819441731566,0.005131601439446925,0.022079498941422582
øEnA02,EnA02_R1,14.2377777777778,3,1.0793333333333333,0.008144527815247021,0.004702245326555263,0.02023212869025465
øEnA02,EnA02_R1,14.4877777777778,3,1.0813333333333333,0.00737111479583202,0.00425571511160125,0.018310864241967154
øEnA02,EnA02_R1,14.7377777777778,3,1.085,0.007211102550927985,0.0041633319989322695,0.017913371790059213
øEnA02,EnA02_R1,14.9877777777778,3,1.0876666666666668,0.007505553499465087,0.004333333333333306,0.018644828495580884
øEnA02,EnA02_R1,15.2377777777778,3,1.0916666666666668,0.0065064070986477745,0.0037564758898615846,0.016162811241750986
øEnA02,EnA02_R1,15.4877777777778,3,1.096,0.0050000000000000044,0.0028867513459481316,0.012420688558751662
øEnA02,EnA02_R1,15.7377777777778,3,1.1043333333333334,0.003511884584284302,0.0020275875100994388,0.008724004935135265
øEnA02,EnA02_R1,15.9877777777778,3,1.113,0.0020000000000000018,0.0011547005383792527,0.0049682754235006645
øEnA02,EnA02_R1,16.2377777777778,3,1.1236666666666666,0.005507570547286006,0.0031797973380564303,0.013681563696638572
øEnA02,EnA02_R1,16.4877777777778,3,1.135,0.010583005244258372,0.0061101009266077925,0.026289642430913734
øEnA02,EnA02_R1,16.7377777777778,3,1.1483333333333332,0.01209683154108267,0.0069841089465856356,0.030050195423894324
øEnA02,EnA02_R1,16.9877777777778,3,1.1633333333333333,0.012662279942148446,0.007310570733153805,0.03145484712103074
øEnA02,EnA02_R1,17.2377777777778,3,1.1786666666666668,0.012583057392117868,0.007264831572567762,0.031258047396878756
øEnA02,EnA02_R1,17.4877777777778,3,1.1936666666666667,0.013012814197295436,0.007512951779723104,0.032325622483501695
øEnA02,EnA02_R1,17.7377777777778,3,1.2076666666666667,0.011060440015358055,0.006385748020222682,0.027475656150703347
øEnA02,EnA02_R1,17.9877777777778,3,1.22,0.008544003745317486,0.0049328828623162214,0.02122448191307923
øEnA02,EnA02_R1,18.2377777777778,3,1.233,0.007211102550927985,0.0041633319989322695,0.017913371790059213
øEnA02,EnA02_R1,18.4877777777778,3,1.244,0.004358898943540652,0.002516611478423571,0.010828105247358007
øEnA02,EnA02_R1,18.7377777777778,3,1.254,0.004582575694955771,0.002645751311064551,0.011383749100790107
øEnA02,EnA02_R1,18.9877777777778,3,1.2623333333333333,0.003511884584284302,0.0020275875100994388,0.008724004935135265
øEnA02,EnA02_R1,19.2377777777778,3,1.271,0.003605551275463931,0.002081665999466099,0.008956685895029454
øEnA02,EnA02_R1,19.4877777777778,3,1.2773333333333332,0.004509249752822956,0.002603416558635587,0.011201597362688357
øEnA02,EnA02_R1,19.7377777777778,3,1.2833333333333332,0.004509249752822956,0.002603416558635587,0.011201597362688357
øEnA02,EnA02_R1,19.9877777777778,3,1.2896666666666665,0.0050332229568471705,0.002905932629027118,0.01250321895875156
øEnA02,EnA02_R1,20.2377777777778,3,1.295,0.0055677643628300865,0.0032145502536643556,0.013831093423845765
øEnA02,EnA02_R1,20.4877777777778,3,1.3,0.005291502622129186,0.0030550504633038962,0.013144821215456867
øEnA02,EnA02_R1,20.7377777777778,3,1.3036666666666668,0.0049328828623162145,0.0028480012484391583,0.01225396034592662
øEnA02,EnA02_R1,20.9877777777778,3,1.308,0.005291502622129186,0.0030550504633038962,0.013144821215456867
øEnA02,EnA02_R1,21.2377777777778,3,1.311,0.004582575694955795,0.002645751311064565,0.011383749100790168
øEnA02,EnA02_R1,21.4877777777778,3,1.3136666666666668,0.005131601439446874,0.002962731472438524,0.012747604657402259
øEnA02,EnA02_R1,21.7377777777778,3,1.318,0.0055677643628300865,0.0032145502536643556,0.013831093423845765
øEnA02,EnA02_R1,21.9877777777778,3,1.3213333333333332,0.0049328828623162145,0.0028480012484391583,0.01225396034592662
øEnA02,EnA02_R1,22.2377777777778,3,1.3253333333333335,0.005773502691896263,0.0033333333333333366,0.014342175765831553
øEnA02,EnA02_R1,22.4877777777778,3,1.3283333333333334,0.004932882862316289,0.0028480012484392012,0.012253960345926804
øEnA02,EnA02_R1,22.7377777777778,3,1.3326666666666667,0.005686240703077286,0.003282952600598678,0.014125404968603997
øEnA02,EnA02_R1,22.9877777777778,3,1.3366666666666667,0.006429100507328643,0.003711842908553352,0.015970771022888262
øEnA02,EnA02_R1,23.2377777777778,3,1.3403333333333334,0.006806859285554095,0.003929942040850561,0.01690917584982284
øEnA02,EnA02_R1,23.4877777777778,3,1.3443333333333334,0.006027713773341707,0.00348010216963685,0.014973671099995017
øEnA02,EnA02_R1,23.7377777777778,3,1.3486666666666667,0.00650640709864766,0.0037564758898615187,0.016162811241750702
øEnA02,EnA02_R1,23.9877777777778,3,1.352,0.0055677643628300865,0.0032145502536643556,0.013831093423845765
øEnA02,EnA02_R1,NA,3,1.356,0.006000000000000005,0.003464101615137758,0.014904826270501994
øEnA02,EnA02_R2,0.237777777777778,3,0.251,0.012288205727444518,0.007094598884597594,0.030525595257291323
øEnA02,EnA02_R2,0.487777777777778,3,0.29566666666666663,0.014153915830374777,0.008171767114754184,0.03516027608317397
øEnA02,EnA02_R2,0.737777777777778,3,0.3403333333333333,0.013576941236277514,0.007838650677536554,0.03372699173525512
øEnA02,EnA02_R2,0.987777777777778,3,0.37666666666666665,0.013428824718989136,0.007753135566408679,0.03335904990892594
øEnA02,EnA02_R2,1.23777777777778,3,0.3993333333333333,0.010016652800877796,0.005783117190965814,0.0248827449681701
øEnA02,EnA02_R2,1.48777777777778,3,0.411,0.009165151389911658,0.005291502622129169,0.022767498201580506
øEnA02,EnA02_R2,1.73777777777778,3,0.42166666666666663,0.010692676621563637,0.006173419725817385,0.026562081235177344
øEnA02,EnA02_R2,1.98777777777778,3,0.43333333333333335,0.013503086067019408,0.007796010375684341,0.03354352532409336
øEnA02,EnA02_R2,2.23777777777778,3,0.45033333333333336,0.014189197769195187,0.00819213715162968,0.03524792127794142
øEnA02,EnA02_R2,2.48777777777778,3,0.472,0.014422205101855939,0.008326663997864522,0.03582674358011835
øEnA02,EnA02_R2,2.73777777777778,3,0.49533333333333335,0.012662279942148398,0.007310570733153777,0.031454847121030624
øEnA02,EnA02_R2,2.98777777777778,3,0.525,0.013000000000000012,0.007505553499465142,0.03229379025275432
øEnA02,EnA02_R2,3.23777777777778,3,0.5593333333333333,0.012503332889007316,0.007218802609235876,0.03106000075215128
øEnA02,EnA02_R2,3.48777777777778,3,0.5953333333333333,0.009291573243177578,0.005364492313143699,0.02308154749486774
øEnA02,EnA02_R2,3.73777777777778,3,0.6326666666666667,0.005131601439446889,0.0029627314724385324,0.012747604657402295
øEnA02,EnA02_R2,3.98777777777778,3,0.6733333333333333,0.0032145502536643214,0.001855921454276676,0.007985385511444131
øEnA02,EnA02_R2,4.23777777777778,3,0.7133333333333333,0.0011547005383792527,6.666666666666674e-4,0.002868435153166311
øEnA02,EnA02_R2,4.48777777777778,3,0.7536666666666667,0.0020816659994661343,0.001201850425154664,0.005171145012542267
øEnA02,EnA02_R2,4.73777777777778,3,0.7933333333333333,0.0035118845842842493,0.0020275875100994084,0.008724004935135135
